50860 ; 56676 ; 5816
53116 ; 56824 ; 3708
52384 ; 56824 ; 4440
52324 ; 56824 ; 4500
52252 ; 56824 ; 4572
52252 ; 56824 ; 4572
52260 ; 56824 ; 4564
52260 ; 56824 ; 4564
54360 ; 56824 ; 2464
54428 ; 56976 ; 2548
54632 ; 56976 ; 2344
54632 ; 56976 ; 2344
54632 ; 57044 ; 2412
54700 ; 57044 ; 2344
54700 ; 57044 ; 2344
54700 ; 57108 ; 2408
54764 ; 57108 ; 2344
54764 ; 57108 ; 2344
54764 ; 57108 ; 2344
54764 ; 57108 ; 2344
54764 ; 57108 ; 2344
54764 ; 57176 ; 2412
54832 ; 57176 ; 2344
54832 ; 57176 ; 2344
54832 ; 57244 ; 2412
54900 ; 57312 ; 2412
54968 ; 57312 ; 2344
54968 ; 57380 ; 2412
55036 ; 57380 ; 2344
55036 ; 57444 ; 2408
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57444 ; 2344
55100 ; 57508 ; 2408
55164 ; 57580 ; 2416
55236 ; 57580 ; 2344
55236 ; 57580 ; 2344
55236 ; 57580 ; 2344
55236 ; 57580 ; 2344
55236 ; 57580 ; 2344
