42827900
155431400
29657000
40317500
51140700
79428200
12942000
13999700
20165000
27300400
36815600
25826400
16012500
15728500
48120300
28601100
78368400
14122800
43139100
18409100
41265400
39762000
48395500
17813600
45981100
14970200
43327500
13955600
23617800
26659500
30220000
49140100
35431100
18534900
50227600
48419100
42890700
24671500
68986800
31457300
40570800
25944200
48757300
17140600
17302300
28063100
27005800
26925900
16273600
18643300
