59187500
55561700
123792400
60835500
70429400
183980800
54003700
213670600
135432000
57810000
60639200
57536100
191501800
210786100
59870200
54298300
57845200
57739300
63650800
175194300
181028700
90690500
196146700
248364900
214862200
279910800
181417600
178109500
176099400
83656300
169311300
161575700
60965600
261482600
121995400
178171700
52140000
59260800
66728600
58134800
72519300
169869900
102882000
101323500
64721000
56232500
59585200
168300000
181653900
60887800
