57624200
74529900
79519700
94390000
90742500
82740000
72589200
93072200
77846800
89273100
71774700
94208800
90986500
81342500
103345300
63121300
85927600
95170300
91870700
110563500
105274500
94776300
159229800
87429300
88237200
96121200
88203000
61159300
52816600
137418500
79220800
83539400
86628900
67711900
80199100
79197400
71150500
106617600
95003200
63360700
52675600
83659500
68967700
121627600
66100000
68461500
79234900
114677500
79100100
79171400
