50672 ; 52956 ; 2284
50972 ; 52956 ; 1984
50864 ; 52956 ; 2092
50932 ; 52980 ; 2048
50936 ; 52980 ; 2044
50868 ; 52980 ; 2112
50868 ; 52980 ; 2112
50868 ; 52980 ; 2112
50868 ; 52980 ; 2112
50868 ; 53052 ; 2184
